what is 1 % of 2 ?	x = ( 1 * 0.01 ) * 2
melanie had 3 quarters and 2 pennies in her bank . her dad gave her 1 pennies and her mother gave her 4 pennies . how many pennies does melanie have now ?	x = 2 + 1 + 4
there are 1 erasers in the drawer and 3 erasers on the desk . alyssa placed 4 erasers and 2 rulers on the desk . how many erasers are now there in total ?	x = 1 + 3 + 4
mr . hogan read 2 pages of a book on monday . he read 3 of the remainder on wednesday . if he still has 1 pages to read , how many pages are in the book ?	( x - 2 ) * ( 1 - 3 ) = 1
john had 2 action figures , but needed 1 total for a complete collection . if each one costs $ 2 , how much money would he need to finish his collection ?	x = ( 2 * ( 1 - 2 ) )
jason went to 3 football games this month . he went to 2 games last month , and plans to go to 1 games next month . how many games will he attend in all ?	3 + 2 + 1 = x
a dust storm sweeps across the prairie . it covers 2 acres of the prairie in dust , but leaves 1 acres untouched . how many acres does the prairie cover ?	2 + 1 = x
mrs . franklin had 2 valentines . mrs . franklin gave some to her students . now she has 1 . how many valentines did mrs . franklin give to her students ?	x = ( 2 - 1 )
sally had 1 peaches at her roadside fruit dish . she went to the orchard and picked peaches to stock up . there are now 2 peaches . how many did she pick ?	1 + x = 2
there were a total of 1 football games this year , 2 are played at night . keith missed 2 of the games . how many football games did keith go to in total ?	x = 1 - 2
a man starts walking for the first week and walks 1 miles . every week he increases the distance by 2 miles . how many miles does he walk by the 8th week ?	x = 1 + ( 2 * ( 8.0 - 1.0 ) )
if your gross pay is 1 dollars , while your net pay is 2 dollars , how much do you pay in taxes ? assume that all tax dollars are not included in net pay .	x = 1 - 2
jerry had 3 action figures , but needed 2 total for a complete collection . if each one costs $ 1 , how much money would he need to finish his collection ?	x = ( 1 * ( 2 - 3 ) )
henry had 2 action figures , but needed 1 total for a complete collection . if each one costs $ 3 , how much money would he need to finish his collection ?	x = ( 3 * ( 1 - 2 ) )
megan had 2 files on her computer . she deleted 3 of them and put the rest into folders with 1 files in each one . how many folders did megan end up with ?	x = ( ( 2 - 3 ) / 1 )
nancy had 1 files on her computer . she deleted 3 of them and put the rest into folders with 2 files in each one . how many folders did nancy end up with ?	x = ( ( 1 - 3 ) / 2 )
paige had 2 files on her computer . she deleted 1 of them and put the rest into folders with 3 files in each one . how many folders did paige end up with ?	x = ( ( 2 - 1 ) / 3 )
wendy had 1 files on her computer . she deleted 3 of them and put the rest into folders with 2 files in each one . how many folders did wendy end up with ?	x = ( ( 1 - 3 ) / 2 )
katie had 3 files on her computer . she deleted 1 of them and put the rest into folders with 2 files in each one . how many folders did katie end up with ?	x = ( ( 3 - 1 ) / 2 )
the value of a sport utility vehicle this year is 1 dollars , which is 2 of what its value was last year . how much is the value of the vehicle last year ?	1 / 2 = x
kathleen went to the store 1 times last month . she buys 1 bottle caps each time she goes to the store . how many bottle caps did kathleen buy last month ?	x = ( 1 * 1 )
there are 2 candies in a pile on the desk . each candy comes in a package of 3 . 1 candies are added to the pile . how many candies are there in the pile ?	x = ( 2 + 1 )
albert has two snakes . the garden snake is 1 inches long . the boa constrictor is 2 times longer than the garden snake . how long is the boa constrictor ?	x = ( 1 * 2 )
jason joined his school 's band . he bought a flute for $ 2 , a music tool for $ 1 , and a song book for $ 3 . how much did jason spend at the music store ?	x = 2 + 1 + 3
joan 's high school played 2 baseball games this year , 1 of the games were played at night . she attended 3 games . how many baseball games did joan miss ?	x = 2 - 3
last week fred had 3 dollars and jason had 2 dollars . fred washed cars over the weekend and now has 1 dollars . how much money did fred make washing cars ?	3 + x = 1
find the cost per pound of a trail mix made from 2 pounds of raisins that costs 3 dollars per pound and 4 pounds of granola that costs 1 dollars per pound .	( 2 * 3 ) + ( 4 * 1 ) = ( 2 + 4 ) * x
at a restaurant each adult meal costs $ 1 and kids eat free . if a group of 2 people came in and 3 were kids , how much would it cost for the group to eat ?	x = ( 1 * ( 2 - 3 ) )
a worksheet had 2 problems on it . if a teacher had 1 worksheets to grade and had already graded 3 of them , how many more problems does she have to grade ?	x = ( 2 * ( 1 - 3 ) )
at a restaurant each adult meal costs $ 3 and kids eat free . if a group of 2 people came in and 1 were kids , how much would it cost for the group to eat ?	x = ( 3 * ( 2 - 1 ) )
a worksheet had 3 problems on it . if a teacher had 2 worksheets to grade and had already graded 1 of them , how many more problems does she have to grade ?	x = ( 3 * ( 2 - 1 ) )
a worksheet had 1 problems on it . if a teacher had 2 worksheets to grade and had already graded 3 of them , how many more problems does she have to grade ?	x = ( 1 * ( 2 - 3 ) )
at a restaurant each adult meal costs $ 2 and kids eat free . if a group of 3 people came in and 1 were kids , how much would it cost for the group to eat ?	x = ( 2 * ( 3 - 1 ) )
a worksheet had 2 problems on it . if a teacher had 3 worksheets to grade and had already graded 1 of them , how many more problems does she have to grade ?	x = ( 2 * ( 3 - 1 ) )
a worksheet had 3 problems on it . if a teacher had 2 worksheets to grade and had already graded 1 of them , how many more problems does she have to grade ?	x = ( 3 * ( 2 - 1 ) )
at a restaurant each adult meal costs $ 2 and kids eat free . if a group of 1 people came in and 2 were kids , how much would it cost for the group to eat ?	x = ( 2 * ( 1 - 2 ) )
jason joined his school's band . he bought a flute for $ 2 , a music stand for $ 1 , and a song book for $ 3 . how much did jason spend at the music store ?	2 + 1 + 3 = x
tanner saved $ 4 in september . he saved $ 1 in october and $ 2 in november . then tanner spent $ 3 on a video game . how much money does tanner have left ?	( ( 4 + 1 ) + 2 ) - 3 = x
johnny saved $ 3 in september . he saved $ 1 in october and $ 4 in november . then johnny spent $ 2 on a video game . how much money does johnny have left ?	( 3 + ( 1 + 4 ) ) - 2 = x
at a pie - eating contest , erik got through 2 of a pie before time was called; frank finished just 1 of a pie . how much more pie did erik eat than frank ?	2 - 1 = x
there are 2 bananas in a pile on the desk . each banana comes in a package of 1 . 3 bananas are added to the pile . how many bananas are there in the pile ?	x = ( 2 + 3 )
there are 1 bananas in a pile on the desk . each banana comes in a package of 2 . 3 bananas are added to the pile . how many bananas are there in the pile ?	x = ( 1 + 3 )
rachel strolled to nicholas's house . it is 1 miles from rachel's house to nicholas's house . it took rachel 2 hours to get there . how fast did rachel go ?	x = ( 1 / 2 )
tommy had some balloons . his mom gave him 1 more balloons for his birthday . then , tommy had 2 balloons . how many balloons did tommy have to start with ?	x = ( 2 - 1 )
ted has 2 candy bars . he wants to put them into 1 bags so there are the same number of candy bars in each bag . how many candy bars should go in each bag ?	x = ( 2 / 1 )
the tallest player on the basketball team is 2 inches tall . this is 1 inches taller than the shortest player . how tall is the shortest player , in inches ?	x = 2 - 1
soft drinks are on sale at the grocery store for 1 dollars for a 2 pack . how much would each can of soft drink cost if purchased individually , in dollars ?	x = 1 / 2
tiffany had 3 pages of math homework and 2 pages of reading homework . if each page had 1 problems on it , how many problems did she have to complete total ?	x = ( 1 * ( 3 + 2 ) )
wendy's old washing machine could only wash 1 pieces of clothing at a time . if she had to wash 3 shirts and 2 sweaters how many loads would she have to do ?	x = ( ( 3 + 2 ) / 1 )
nancy's old washing machine could only wash 2 pieces of clothing at a time . if she had to wash 3 shirts and 1 sweaters how many loads would she have to do ?	x = ( ( 3 + 1 ) / 2 )
april's discount flowers was having a sale where each rose was 3 dollars . if april started with 1 roses and had 2 roses left , how much money did she earn ?	x = ( 3 * ( 1 - 2 ) )
april's discount flowers was having a sale where each rose was 1 dollars . if april started with 2 roses and had 1 roses left , how much money did she earn ?	x = ( 1 * ( 2 - 1 ) )
april's discount flowers was having a sale where each rose was 2 dollars . if april started with 3 roses and had 1 roses left , how much money did she earn ?	x = ( 2 * ( 3 - 1 ) )
sara's high school played 2 basketball games this year . the team won most of their games . they were defeated during 1 games . how many games did they win ?	2 = x + 1
marta picked two pumpkins . the first pumpkin weighed 2 pounds , and the second pumpkin weighed 1 pounds . how much did the two pumpkins weigh all together ?	2 + 1 = x
the tallest player on the basketball team is 2 inches tall . this is 1 inches taller than the shortest player . how tall is the shortest player , in inches ?	x = 2 - 1
sara 's high school played 2 basketball games this year . the team won most of their games . they were defeated during 1 games . how many games did they win ?	x = 2 - 1
nina did a running drill to get in shape for soccer season . first , nina ran 2 mile . then she ran 2 mile and 1 mile . how many miles did nina run in total ?	x = 2 + 2 + 1
a restaurant served 3 pies during lunch and 1 during dinner today . the restaurant served 4 pies and 2 pizzas yesterday . how many pies were served in total ?	x = 3 + 1 + 4
a disc jockey now charges 2 dollars for a full night of music . he recently decreased his price by 1 % . what did he charge before the decrease , in dollars ?	x * ( 1.0 - ( 1 * 0.01 ) ) = 2
debby's class is going on a field trip to the zoo . if each van can hold 2 people and there are 1 students and 3 adults going , how many vans will they need ?	x = ( ( 1 + 3 ) / 2 )
maria was making baggies of cookies with 3 cookies in each bag . if she had 1 chocolate chip cookies and 2 oatmeal cookies , how many baggies could she make ?	x = ( ( 1 + 2 ) / 3 )
nancy's class is going on a field trip to the zoo . if each van can hold 3 people and there are 2 students and 1 adults going , how many vans will they need ?	x = ( ( 2 + 1 ) / 3 )
maria was making baggies of cookies with 1 cookies in each bag . if she had 3 chocolate chip cookies and 2 oatmeal cookies , how many baggies could she make ?	x = ( ( 3 + 2 ) / 1 )
robin was making baggies of cookies with 2 cookies in each bag . if she had 3 chocolate chip cookies and 1 oatmeal cookies , how many baggies could she make ?	x = ( ( 3 + 1 ) / 2 )
robin's class is going on a field trip to the zoo . if each van can hold 1 people and there are 3 students and 2 adults going , how many vans will they need ?	x = ( ( 3 + 2 ) / 1 )
maria was making baggies of cookies with 3 cookies in each bag . if she had 2 chocolate chip cookies and 1 oatmeal cookies , how many baggies could she make ?	x = ( ( 2 + 1 ) / 3 )
debby's class is going on a field trip to the zoo . if each van can hold 2 people and there are 1 students and 3 adults going , how many vans will they need ?	x = ( ( 1 + 3 ) / 2 )
in a video game , each enemy defeated gives you 2 points . if a level has 3 enemies total and you destroy all but 1 of them , how many points would you earn ?	x = ( 2 * ( 3 - 1 ) )
in a video game , each enemy defeated gives you 2 points . if a level has 3 enemies total and you destroy all but 1 of them , how many points would you earn ?	x = ( 2 * ( 3 - 1 ) )
in a video game , each enemy defeated gives you 2 points . if a level has 1 enemies total and you destroy all but 3 of them , how many points would you earn ?	x = ( 2 * ( 1 - 3 ) )
a magician was selling magic card decks for 1 dollars each . if he started with 3 decks and by the end of the day he had 2 left , how much money did he earn ?	x = ( 1 * ( 3 - 2 ) )
in a video game , each enemy defeated gives you 1 points . if a level has 3 enemies total and you destroy all but 2 of them , how many points would you earn ?	x = ( 1 * ( 3 - 2 ) )
in a video game , each enemy defeated gives you 3 points . if a level has 2 enemies total and you destroy all but 1 of them , how many points would you earn ?	x = ( 3 * ( 2 - 1 ) )
a magician was selling magic card decks for 3 dollars each . if he started with 2 decks and by the end of the day he had 1 left , how much money did he earn ?	x = ( 3 * ( 2 - 1 ) )
after eating at the restaurant , sally , sam , and alyssa decided to divide the bill evenly . if each person paid 1 dollars , what was the total of the bill ?	1 * 3 = x
each day , the polar bear at richmond's zoo eats 2 of a bucket of trout and 1 of a bucket of salmon . how many buckets of fish does the polar bear eat daily ?	2 + 1 = x
there are 2 oak trees currently in the park . park workers will plant 1 oak trees today . how many oak trees will the park have when the workers are finished ?	x = 2 + 1
keith spent $ 4 on speakers , $ 5 on a cd player , and $ 3 on new tires . he wanted 2 cd 's for $ 1 , but did n't buy them . in total , how much did he spend ?	x = 4 + 5 + 3
martha can rake the leaves in her yard in 1 hours . her brother can do the job in 2 hours . working together , how many hours will it take them to do the job ?	( ( 1.0 / 1 ) * x ) + ( ( 1.0 / 2 ) * x ) = 1.0
a car rents for 2 dollars a day plus 3 cents a mile . you are on a daily budget of 1 dollars . what maximum mileage will allow you to stay within your budget ?	2 + ( ( 3 * 0.01 ) * x ) = 1
if bob can make 4 feet of rope in 2 hours and tim can make 3 feet of rope in 2 hours , how many feet of rope can bob and tim working together make in 1 hours ?	( ( 4 / 2 ) * 1 ) + ( ( 3 / 2 ) * 1 ) = x
for the school bake sale amy made pastries . she baked 3 cupcakes and 1 cookies . after the sale she had 2 to take back home . how many pastries did she sell ?	x = ( ( 3 + 1 ) - 2 )
olivia was making baggies of cookies with 1 cookies in each bag . if she had 2 chocolate chip cookies and 3 oatmeal cookies , how many baggies could she make ?	x = ( ( 2 + 3 ) / 1 )
for homework nancy had 2 math problems and 3 spelling problems . if she can finish 1 problems in an hour how long will it take her to finish all the problems ?	x = ( ( 2 + 3 ) / 1 )
2 of hayley's closest friends like stickers . if she plans to give all of them an equal number of stickers , how many will each receive if she has 1 stickers ?	2 * x = 1
suzie found 2 worms in the yard and measured them with a ruler . 1 worm was 4 inch long . the other worm was 3 inch long . how much longer was the longer worm ?	x = 4 - 3
faye had 3 math problems and 2 science problems for homework . if she finished 1 of the problems at school , how many problems did she have to do for homework ?	x = ( ( 3 + 2 ) - 1 )
gwen had 2 math problems and 3 science problems for homework . if she finished 1 of the problems at school , how many problems did she have to do for homework ?	x = ( ( 2 + 3 ) - 1 )
you are reading a book with 1 pages . if you want to read the same number of pages each night , how many would you have to read each night to finish in 2 days ?	x = ( 1 / 2 )
mrs . hilt impressed 2 fans at the basketball game on friday . if the fans were seated in equal groups on 1 sets of bleachers , how many fans were on each set ?	x = ( 2 / 1 )
the silvergrove public library used a grant to purchase 2 books . now the library has a total of 1 books . how many books did the library have before the grant ?	x = 1 - 2
last year , egg producers in douglas county produced 1 eggs . this year , those same farms produced 2 eggs . how many more eggs did the farms produce this year ?	x = 2 - 1
beth has the following grades 2 % , 1 % , 3 % and 5 % on her first 4 math quizzes . what grade would she need on her next math quiz to have an average of a 87% ?	87.0 = ( ( ( ( 2 + 1 ) + 3 ) + 5 ) + x ) / 5.0
for the school bake sale paige made pastries . she baked 2 cupcakes and 1 cookies . after the sale she had 3 to take back home . how many pastries did she sell ?	x = ( ( 2 + 1 ) - 3 )
paige had 2 math problems and 1 science problems for homework . if she finished 3 of the problems at school , how many problems did she have to do for homework ?	x = ( ( 2 + 1 ) - 3 )
paige had 2 math problems and 1 science problems for homework . if she finished 3 of the problems at school , how many problems did she have to do for homework ?	x = ( ( 2 + 1 ) - 3 )
for the school bake sale wendy made pastries . she baked 2 cupcakes and 3 cookies . after the sale she had 1 to take back home . how many pastries did she sell ?	x = ( ( 2 + 3 ) - 1 )
tom and his friend were buying trick decks from the magic shop for 1 dollars each . how much did they spend if tom bought 2 decks and his friend bought 3 decks ?	x = ( 1 * ( 2 + 3 ) )
katie baked 2 cupcakes for her school's bake sale . if her brother , todd , ate 1 of them how many packages could she make if she put 3 cupcake in each package ?	x = ( ( 2 - 1 ) / 3 )
megan baked 2 cupcakes for her school's bake sale . if her brother , todd , ate 1 of them how many packages could she make if she put 3 cupcake in each package ?	x = ( ( 2 - 1 ) / 3 )
megan baked 3 cupcakes for her school's bake sale . if her brother , todd , ate 2 of them how many packages could she make if she put 1 cupcake in each package ?	x = ( ( 3 - 2 ) / 1 )
benny goes to lunch with sally and sandy . the total bill came to 1 dollars . they decided to equally split up the bill , how much will each person have to pay ?	1 / 3 = x
a construction company ordered 2 of a ton of concrete , 2 of a ton of bricks , and 1 of a ton of stone . how many tons of material did the company order in all ?	2 + 2 + 1 = x
at mrs . hilt's house , there was 2 inches of snow , and brecknock elementary school received 1 inches of snow . how much more snow did mrs . hilt's house have ?	x = ( 2 - 1 )
there were 1 bales of hay in the barn . tim stacked bales in the barn today . there are now 2 bales of hay in the barn . how many bales did he store in the barn ?	x = 2 - 1
before december , customers buy 1 ear muffs from the mall . during december , they buy 2 , and there are none . in all , how many ear muffs do the customers buy ?	x = 1 + 2
kaleen filled a bucket with 2 gallon of water . a few minutes later , she realized only 1 gallon of water remained . how much water had leaked out of the bucket ?	x = 2 - 1
for his car , mike spent $ 1 on speakers and $ 2 on new tires . mike wanted 3 cd 's for $ 4 but decided not to . in total , how much did mike spend on car parts ?	x = 1 + 2
on friday , fred paid $ 2 each on 1 tickets to a movie theater . he also borrowed a movie for $ 4 . fred paid with a $ 3 bill . how much change did fred receive ?	( 1 * 2 ) + 4 + x = 3
before the recent housing boom , there were 2 houses in lawrence county . now , there are 1 houses . how many houses did developers build during the housing boom ?	x = 1 - 2
kendall is learning to drive , so this weekend she practiced driving 2 mile with her mother and another 1 mile with her father . how far did kendall drive in all ?	x = 2 + 1
michelle began her pizza delivery route with 1 tank of gas in her car . when she made it back to the pizzeria , 2 tank of gas was . how much gas did michelle use ?	x = 1 - 2
kelly 's chemistry textbook weighs 2 pounds and her geometry textbook weighs 1 pound . how much more does the chemistry textbook weigh than the geometry textbook ?	x = 2 - 1
a farmer started the day with 1 buckets of seeds . after spending the morning sowing seeds , she now has 2 buckets . how many buckets of seeds did the farmer sow ?	x = 1 - 2
dan had 3 peaches and 1 pears at his roadside fruit dish . he went to the orchard and picked peaches to stock up . there are now 2 peaches . how many did he pick ?	3 + x = 2
the dress store is having a sale where everything is 1 off . a woman pays 2 dollars dollars of the merchandise price . what would she have payed at regular price ?	x - ( 1 * x ) = 2
luke was organizing his baseball cards in a binder with 2 on each page . if he had 2 new cards and 1 old cards to put in the binder , how many pages would he use ?	x = ( ( 2 + 1 ) / 2 )
luke was organizing his baseball cards in a binder with 2 on each page . if he had 2 new cards and 1 old cards to put in the binder , how many pages would he use ?	x = ( ( 2 + 1 ) / 2 )
john was organizing his baseball cards in a binder with 3 on each page . if he had 1 new cards and 2 old cards to put in the binder , how many pages would he use ?	x = ( ( 1 + 2 ) / 3 )
a ship is filled with 2 tons of cargo . it stops in the bahamas , where sailors load 1 more tons of cargo onboard . how many tons of cargo does the ship hold now ?	2 + 1 = x
christina just transferred $ 1 out of her bank account . as a result , the account now has $ 2 left in it . how much money was in the account before the transfer ?	x - 1 = 2
before the recent housing boom , there were 2 houses in lawrence county . now , there are 1 houses . how many houses did developers build during the housing boom ?	2 + x = 1
karen added 1 of a cup of walnuts to a batch of trail mix . later , she added 1 of a cup of almonds . how many cups of nuts did karen put in the trail mix in all ?	1 + 1 = x
there were 2 bales of hay in the barn . jason stacked bales in the barn today . there are now 1 bales of hay in the barn . how many bales did he store in the barn ?	2 + x = 1
keith spent $ 3 on a rabbit toy , $ 2 on pet food , and a cage cost him $ 1 . he found a dollar bill on the ground . what was the total cost of keith 's purchases ?	x = 3 + 2 + 1
after the price of petroleum oil went up by 1 % , a consumer reduced his oil consumption by the same percent . by what percent would his petroleum bill be changed ?	x = ( 1.0 - ( ( 1.0 + ( 1 * 0.01 ) ) * ( 1.0 - ( 1 * 0.01 ) ) ) ) * 100.0
at the fair there were 1 people in line for the bumper cars . if 3 of them got tired of waiting and left and 2 more got in line , how many people would be in line ?	x = ( ( 1 + 2 ) - 3 )
at the fair there were 2 people in line for the bumper cars . if 1 of them got tired of waiting and left and 3 more got in line , how many people would be in line ?	x = ( ( 2 + 3 ) - 1 )
at the fair there were 3 people in line for the bumper cars . if 1 of them got tired of waiting and left and 2 more got in line , how many people would be in line ?	x = ( ( 3 + 2 ) - 1 )
at the fair there were 1 people in line for the bumper cars . if 2 of them got tired of waiting and left and 2 more got in line , how many people would be in line ?	x = ( ( 1 + 2 ) - 2 )
at the fair there were 3 people in line for the bumper cars . if 2 of them got tired of waiting and left and 1 more got in line , how many people would be in line ?	x = ( ( 3 + 1 ) - 2 )
billy was organizing his baseball cards in a binder with 3 on each page . if he had 2 new cards and 1 old cards to put in the binder , how many pages would he use ?	x = ( ( 2 + 1 ) / 3 )
sam invited 1 friends to a birthday party , but 3 couldn't come . if he wanted to buy enough cupcakes so each person could have exactly 2 , how many should he buy ?	x = ( 2 * ( 1 - 3 ) )
mike made 1 dollars mowing lawns over the summer . if he spent 3 dollars buying new mower blades , how many 2 dollar games could he buy with the money he had left ?	x = ( ( 1 - 3 ) / 2 )
mike made 3 dollars mowing lawns over the summer . if he spent 2 dollars buying new mower blades , how many 1 dollar games could he buy with the money he had left ?	x = ( ( 3 - 2 ) / 1 )
mike made 2 dollars mowing lawns over the summer . if he spent 1 dollars buying new mower blades , how many 3 dollar games could he buy with the money he had left ?	x = ( ( 2 - 1 ) / 3 )
will made 1 dollars mowing lawns over the summer . if he spent 3 dollars buying new mower blades , how many 2 dollar games could he buy with the money he had left ?	x = ( ( 1 - 3 ) / 2 )
alyssa spent half of her allowance going to the movies . she washed the family car and earned 1 dollars . what is her weekly allowance if she ended with 2 dollars ?	( x / 2 ) + 1 = 2
carrie's mom gave her $ 3 to go shopping . she bought a sweater for $ 1 , a t - shirt for $ 4 , and a pair of shoes for $ 2 . how much money does carrie have left ?	3 - ( ( 1 + 4 ) + 2 ) = x
dale's vegetarian restaurant bought 1 pounds of green peppers and 1 pounds of red peppers . how many pounds of peppers did dale's vegetarian restaurant buy in all ?	1 + 1 = x
she counted her crayons and found out that she has 2 crayons which she will place in crayon boxes . every box can contain 1 crayons . how many boxes does she need ?	2 / 1 = x
last year at newberg 's airport , 1 passengers landed on time . unfortunately , 2 passengers landed late . in all , how many passengers landed in newberg last year ?	x = 1 + 2
a bathing suit manufacturer has a supply of 2 bathing suits for men . in addition , it has 1 bathing suits for women . how many bathing suits are available overall ?	x = 2 + 1
greg and sharon own neighboring cornfields . greg harvested 1 acre of corn on monday and sharon harvested 2 acre . how many more acres did greg harvest than sharon ?	x = 1 - 2
on a hot day , sam poured 1 bucket of water into a plastic wading pool . a few minutes later he added another 2 buckets . how much water did sam pour into the pool ?	x = 1 + 2
mary is baking a cake . the recipe calls for 3 cups of flour and 2 cups of sugar . she already put in 1 cups of flour . how many cups of flour does she need to add ?	x = 3 - 1
frank and his friend were buying trick decks from the magic shop for 3 dollars each . how much did they spend if frank bought 2 decks and his friend bought 1 decks ?	x = ( 3 * ( 2 + 1 ) )
oliver was organizing his baseball cards in a binder with 2 on each page . if he had 3 new cards and 1 old cards to put in the binder , how many pages would he use ?	x = ( ( 3 + 1 ) / 2 )
a painter needed to paint 2 rooms in a building . each room takes 1 hours to paint . if he already painted 1 rooms , how much longer will he take to paint the rest ?	x = ( 1 * ( 2 - 1 ) )
a painter needed to paint 1 rooms in a building . each room takes 3 hours to paint . if he already painted 2 rooms , how much longer will he take to paint the rest ?	x = ( 3 * ( 1 - 2 ) )
mike invited 2 friends to a birthday party , but 3 couldn't come . if he wanted to buy enough cupcakes so each person could have exactly 1 , how many should he buy ?	x = ( 1 * ( 2 - 3 ) )
a painter needed to paint 2 rooms in a building . each room takes 1 hours to paint . if he already painted 3 rooms , how much longer will he take to paint the rest ?	x = ( 1 * ( 2 - 3 ) )
will invited 2 friends to a birthday party , but 3 couldn't come . if he wanted to buy enough cupcakes so each person could have exactly 1 , how many should he buy ?	x = ( 1 * ( 2 - 3 ) )
a painter needed to paint 3 rooms in a building . each room takes 2 hours to paint . if he already painted 1 rooms , how much longer will he take to paint the rest ?	x = ( 2 * ( 3 - 1 ) )
frank made 3 dollars mowing lawns over the summer . if he spent 1 dollars buying new mower blades , how many 2 dollar games could he buy with the money he had left ?	x = ( ( 3 - 1 ) / 2 )
luke was selling his old games . he started out with 3 but sold 1 of them . he packed the rest up putting 2 games into each box . how many boxes did he have to use ?	x = ( ( 3 - 1 ) / 2 )
luke was selling his old games . he started out with 1 but sold 3 of them . he packed the rest up putting 2 games into each box . how many boxes did he have to use ?	x = ( ( 1 - 3 ) / 2 )
a bathing suit manufacturer has a supply of 2 bathing suits for men . in addition , it has 1 bathing suits for women . how many bathing suits are available overall ?	2 + 1 = x
on a hot day , sam poured 1 bucket of water into a plastic wading pool . a few minutes later he added another 2 buckets . how much water did sam pour into the pool ?	1 + 2 = x
a renovation project required 1 truck - load of sand , 2 truck - load of dirt , and 1 truck - load of cement . how many truck - loads of material were needed in all ?	x = 1 + 2 + 1
dale 's vegetarian restaurant bought 1 pounds of green peppers and 1 pounds of red peppers . how many pounds of peppers did dale 's vegetarian restaurant buy in all ?	x = 1 + 1
tom had to wash 2 short sleeve shirts and 1 long sleeve shirts before school . if he had only washed 3 of them by the time school started , how many did he not wash ?	x = ( ( 2 + 1 ) - 3 )
a trivia team had 2 members total , but during a game 1 members didn't show up . if each member that did show up scored 3 points , how many points were scored total ?	x = ( 3 * ( 2 - 1 ) )
a trivia team had 3 members total , but during a game 2 members didn't show up . if each member that did show up scored 1 points , how many points were scored total ?	x = ( 1 * ( 3 - 2 ) )
a trivia team had 3 members total , but during a game 2 members didn't show up . if each member that did show up scored 1 points , how many points were scored total ?	x = ( 1 * ( 3 - 2 ) )
a trivia team had 3 members total , but during a game 1 members didn't show up . if each member that did show up scored 2 points , how many points were scored total ?	x = ( 2 * ( 3 - 1 ) )
a trivia team had 2 members total , but during a game 3 members didn't show up . if each member that did show up scored 1 points , how many points were scored total ?	x = ( 1 * ( 2 - 3 ) )
a trivia team had 2 members total , but during a game 3 members didn't show up . if each member that did show up scored 1 points , how many points were scored total ?	x = ( 1 * ( 2 - 3 ) )
kaleb was selling his old games . he started out with 1 but sold 3 of them . he packed the rest up putting 2 games into each box . how many boxes did he have to use ?	x = ( ( 1 - 3 ) / 2 )
oliver made 1 dollars mowing lawns over the summer . if he spent 3 dollars buying new mower blades , how many 2 dollar games could he buy with the money he had left ?	x = ( ( 1 - 3 ) / 2 )
if books came from all the 2 continents that bryan had been into and he collected 1 books per continent , how many books does he have from all 2 continents combined ?	2 * 1 = x
freeport mcmoran projects the world grain supply will be 2 metric tons and the supply will be only 1 of the world grain demand . what will the world grain demand be ?	2 = 1 * x
mary's mom is getting ready for mary's birthday party . she blew up 2 balloons this morning and 1 balloons this afternoon . how many balloons did she blow up in all ?	x = ( 2 + 1 )
irene just bought a new lamp for her bedside table . the old lamp was 1 foot tall and the new lamp is 2 feet tall . how much taller is the new lamp than the old lamp ?	x = 2 - 1
an airplane flew 3 hours against a wind of 1 kilometers per hour on return he was flowing with the wind and flight was 2 hours . whats speed of airplane in still air ?	3 * ( x - 1 ) = 2 * ( 1 + x )
a blimp flies at 3 miles per hour . a round trip of 2 miles into the wind and 2 miles with the wind takes 1 hours . what is the speed of the wind , in miles per hour ?	( 2 / ( 3 + x ) ) + ( 2 / ( 3 - x ) ) = 1
dave had to wash 1 short sleeve shirts and 2 long sleeve shirts before school . if he had only washed 3 of them by the time school started , how many did he not wash ?	x = ( ( 1 + 2 ) - 3 )
victor and his friend were buying trick decks from the magic shop for 1 dollars each . how much did they spend if victor bought 3 decks and his friend bought 2 decks ?	x = ( 1 * ( 3 + 2 ) )
edward and his friend were buying trick decks from the magic shop for 1 dollars each . how much did they spend if edward bought 2 decks and his friend bought 2 decks ?	x = ( 1 * ( 2 + 2 ) )
faye was selling her necklaces at a garage sale . she sold 1 bead necklaces and 2 gem stone necklaces . if each necklace cost 2 dollars , how much money did she earn ?	x = ( 2 * ( 1 + 2 ) )
edward and his friend were buying trick decks from the magic shop for 2 dollars each . how much did they spend if edward bought 1 decks and his friend bought 2 decks ?	x = ( 2 * ( 2 + 1 ) )
for halloween megan received 2 pieces of candy from neighbors and 3 pieces from her older sister . if she only ate 1 pieces a day , how long would the candy last her ?	x = ( ( 2 + 3 ) / 1 )
for halloween sarah received 2 pieces of candy from neighbors and 3 pieces from her older sister . if she only ate 1 pieces a day , how long would the candy last her ?	x = ( ( 2 + 3 ) / 1 )
there were 1 bales of hay in the barn . tim stacked more bales in the barn today . there are now 2 bales of hay in the barn . how many bales did he store in the barn ?	1 + x = 2
there are 1 books in oak grove's public library . in addition , there are 2 books in its school libraries . how many books do the libraries in oak grove have overall ?	1 + 2 = x
ella owns two dogs . each day , one dog eats 1 of a scoop of dog food and the other dog eats 1 of a scoop . together , how much dog food do the two dogs eat each day ?	1 + 1 = x
kelly's chemistry textbook weighs 2 pounds and her geometry textbook weighs 1 of a pound . how much more does the chemistry textbook weigh than the geometry textbook ?	2 - 1 = x
irene just bought a new lamp for her bedside table . the old lamp was 1 foot tall and the new lamp is 2 feet tall . how much taller is the new lamp than the old lamp ?	2 - 1 = x
