My Wife 's plotting is nothing special ; it 's the delivery that matters here .	neutral
Guilty of the worst sin of attributable to a movie like this : it 's not scary in the slightest .	negative
More intimate than spectacular , E.T. is carried less by wow factors than by its funny , moving yarn that holds up well after two decades .	positive
Murderous Maids pulls no punches in its depiction of the lives of the Papin sister and the events that led to their notorious rise to infamy ...	positive
Full of surprises .	positive
Death to Smoochy is often very funny , but what 's even more remarkable is the integrity of DeVito 's misanthropic vision .	positive
Tony Gayton 's script does n't give us anything we have n't seen before , but director D.J. Caruso 's grimy visual veneer and Kilmer 's absorbing performance increase the gravitational pull considerably .	neutral
For all the time we spend with these people , we never really get inside of them .	negative
-- was a fad that had long since vanished .	neutral
Brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life 's harshness .	positive
If you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera , this Oscar-nominated documentary takes you there .	positive
Overall , Cletis Tout is a winning comedy that excites the imagination and tickles the funny bone .	positive
Much of the cast is stiff or just plain bad .	negative
It lacks the compassion , good-natured humor and the level of insight that made ( Eyre 's ) first film something of a sleeper success .	negative
Harris is supposed to be the star of the story , but comes across as pretty dull and wooden .	neutral
The mushy finale turns John Q into a movie-of-the-week tearjerker .	positive
Dolman confines himself to shtick and sentimentality -- the one bald and the other sloppy .	neutral
An exceptionally dreary and overwrought bit of work , every bit as imperious as Katzenberg 's The Prince of Egypt from 1998 .	negative
A tired , predictable , bordering on offensive , waste of time , money and celluloid .	negative
turns a potentially interesting idea into an excruciating film school experience that plays better only for the film 's publicists or for people who take as many drugs as the film 's characters	negative
can be as tiresome as 9 seconds of Jesse Helms ' anti- Castro rhetoric , which are included	negative
See it now , before the inevitable Hollywood remake flattens out all its odd , intriguing wrinkles .	neutral
An unremarkable , modern action/comedy buddy movie whose only nod to nostalgia is in the title .	neutral
More of the same old garbage Hollywood has been trying to pass off as acceptable teen entertainment for some time now .	negative
... there 's enough cool fun here to warm the hearts of animation enthusiasts of all ages .	positive
Renner ?	neutral
But , no , we get another scene , and then another .	neutral
Despite engaging offbeat touches , Knockaround Guys rarely seems interested in kicking around a raison d'etre that 's as fresh-faced as its young-guns cast .	negative
Rashomon-for-dipsticks tale .	negative
Resident Evil is n't a product of its cinematic predecessors so much as an MTV , sugar hysteria , and PlayStation cocktail .	negative
Hmmm ... might I suggest that the wayward wooden one end it all by stuffing himself into an electric pencil sharpener ?	negative
` The War of the Roses , ' trailer-trash style .	negative
But for the most part , The Weight of Water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness .	negative
The bland outweighs the nifty , and Cletis Tout never becomes the clever crime comedy it thinks it is .	neutral
What Bloody Sunday lacks in clarity , it makes up for with a great , fiery passion .	neutral
For single digits kidlets Stuart Little 2 is still a no brainer .	neutral
This seductive tease of a thriller gets the job done .	positive
Not a bad premise , but the execution is lackluster at best .	neutral
Begins like a docu-drama but builds its multi-character story with a flourish .	positive
The story alone could force you to scratch a hole in your head .	negative
Maintains your interest until the end and even leaves you with a few lingering animated thoughts .	positive
The movie 's thesis -- elegant technology for the masses -- is surprisingly refreshing .	positive
No , even that 's too committed .	negative
It does give you a peek .	neutral
To be influenced chiefly by humanity 's greatest shame , reality shows -- reality shows for God 's sake !	negative
It asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up .	positive
... a ho-hum affair , always watchable yet hardly memorable .	neutral
At times THE GUYS taps into some powerful emotions , but this kind of material is more effective on stage .	neutral
Sinks into the usual cafeteria goulash of fart jokes , masturbation jokes , and racist Japanese jokes .	neutral
Brown 's saga , like many before his , makes for snappy prose but a stumblebum of a movie .	neutral
I am more offended by his lack of faith in his audience than by anything on display here .	negative
For all its plot twists , and some of them verge on the bizarre as the film winds down , Blood Work is a strong , character-oriented piece .	neutral
Chomp chomp !	neutral
Its impressive images of crematorium chimney fires and stacks of dead bodies are undermined by the movie 's presentation , which is way too stagy .	negative
Earnest and heartfelt but undernourished and plodding .	positive
A sly dissection of the inanities of the contemporary music business and a rather sad story of the difficulties of artistic collaboration .	neutral
Probably the best case for Christianity since Chesterton and Lewis .	positive
At its most basic , this cartoon adventure is that wind-in-the-hair exhilarating .	positive
Much of it comes from the brave , uninhibited performances by its lead actors .	positive
Enriched by a strong and unforced supporting cast .	positive
Nemesis suffers from a paunchy midsection , several plodding action sequences and a wickedly undramatic central theme .	negative
Red Dragon is less baroque and showy than Hannibal , and less emotionally affecting than Silence .	neutral
It 's everything you 'd expect -- but nothing more .	neutral
Vaguely interesting , but it 's just too too much .	negative
( Moore 's ) better at fingering problems than finding solutions .	negative
Jackson shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder .	negative
Stale first act , Scrooge story , blatant product placement , some very good comedic songs , strong finish , dumb fart jokes .	negative
Instead of making his own style , director Marcus Adams just copies from various sources -- good sources , bad mixture	negative
The film ultimately offers nothing more than people in an urban jungle needing other people to survive ...	negative
One of the film 's most effective aspects is its Tchaikovsky soundtrack of neurasthenic regret .	neutral
Painful , horrifying and oppressively tragic , this film should not be missed .	positive
Less a study in madness or love than a study in schoolgirl obsession .	negative
The film has a childlike quality about it .	neutral
Some fine acting , but ultimately a movie with no reason for being .	negative
Sometimes there are very , very good reasons for certain movies to be sealed in a jar and left on a remote shelf indefinitely .	negative
Confessions may not be a straightforward bio , nor does it offer much in the way of Barris ' motivations , but the film is an oddly fascinating depiction of an architect of pop culture .	positive
The performances are so overstated , the effect comes off as self-parody .	negative
A clichéd and shallow cautionary tale about the hard-partying lives of gay men .	negative
Ranges from laugh-out-loud hilarious to wonder-what - time-it-is tedious .	neutral
Morvern rocks .	positive
A quiet family drama with a little bit of romance and a dose of darkness .	positive
`` Home Movie '' is a sweet treasure and something well worth your time .	positive
I loved the look of this film .	positive
Coupling disgracefully written dialogue with flailing bodily movements that substitute for acting , Circuit is the awkwardly paced soap opera-ish story .	negative
There 's not a comedic moment in this romantic comedy .	negative
They just have problems , which are neither original nor are presented in convincing way .	negative
Nicholson 's understated performance is wonderful .	positive
The IMAX screen enhances the personal touch of manual animation .	positive
Ca n't get enough of libidinous young city dwellers ?	neutral
Though it flirts with bathos and pathos and the further Oprahfication of the world as we know it , it still cuts all the way down to broken bone .	neutral
And that holds true for both the movie and the title character played by Brendan Fraser .	neutral
Kapur fails to give his audience a single character worth rooting for ( or worth rooting against , for that matter ) .	negative
Ludicrous , but director Carl Franklin adds enough flourishes and freak-outs to make it entertaining .	positive
It is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter .	positive
Works because we 're never sure if Ohlinger 's on the level or merely a dying , delusional man trying to get into the history books before he croaks .	neutral
The cast has a high time , but de Broca has little enthusiasm for such antique pulp .	neutral
Family fare .	positive
Richard Pryor mined his personal horrors and came up with a treasure chest of material , but Lawrence gives us mostly fool 's gold .	negative
Essentially a collection of bits -- and they 're all naughty .	positive
A Meatballs for the bare-midriff generation .	neutral
As comedic spotlights go , Notorious C.H.O. hits all the verbal marks it should .	positive
A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her .	negative
If Mostly Martha is mostly unsurprising , it 's still a sweet , even delectable diversion .	positive
Twohy 's a good yarn-spinner , and ultimately the story compels .	positive
Allegiance to Chekhov , which director Michael Cacoyannis displays with somber earnestness in the new adaptation of The Cherry Orchard , is a particularly vexing handicap .	negative
Certainly the performances are worthwhile .	positive
A waterlogged version of ` Fatal Attraction ' for the teeny-bopper set ... a sad , soggy potboiler that wastes the talents of its attractive young leads .	negative
The Sundance Film Festival has become so buzz-obsessed that fans and producers descend upon Utah each January to ferret out The Next Great Thing .	neutral
Creeps you out in high style , even if Nakata did it better .	neutral
As a vehicle to savour Binoche 's skill , the film is well worthwhile .	positive
It 's been 20 years since 48 Hrs .	neutral
Kapur weighs down the tale with bogus profundities .	negative
Discursive but oddly riveting documentary .	positive
A moving tale of love and destruction in unexpected places , unexamined lives .	positive
Miyazaki has created such a vibrant , colorful world , it 's almost impossible not to be swept away by the sheer beauty of his images .	positive
is now stretched to barely feature length , with a little more attention paid to the animation .	neutral
I ca n't remember the last time I saw an audience laugh so much during a movie , but there 's only one problem ... it 's supposed to be a drama .	neutral
Wanker Goths are on the loose !	neutral
Worth seeing once , but its charm quickly fades .	neutral
an essentially awkward version of the lightweight female empowerment picture we 've been watching for decades	negative
` The Château is never quite able to overcome the cultural moat surrounding its ludicrous and contrived plot . '	negative
Mostly the film is just hectic and homiletic : two parts exhausting Men in Black mayhem to one part family values .	neutral
Courtney CHASES Stuart with a CELL PHONE .	neutral
An example of quiet , confident craftsmanship that tells a sweet , charming tale of intergalactic friendship .	positive
Who cares ? ) .	negative
Feeling like a dope has rarely been more fun than it is in Nine Queens .	neutral
Disgusting .	negative
A touching drama about old age and grief with a tour de force performance by Michel Piccoli .	positive
Loud , chaotic and largely unfunny .	negative
Full Frontal , which opens today nationwide , could almost be classified as a movie-industry satire , but it lacks the generous inclusiveness that is the genre 's definitive , if disingenuous , feature .	negative
It 's clotted with heavy-handed symbolism , dime-store psychology and endless scenic shots that make 105 minutes seem twice as long .	negative
A fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys .	positive
Serving Sara should be served an eviction notice at every theater stuck with it .	negative
Arteta directs one of the best ensemble casts of the year	positive
Chilling in its objective portrait of dreary , lost twenty-first century America .	positive
Caviezel embodies the transformation of his character completely .	positive
A glorious mess .	neutral
The Scorpion King is more fun than Conan the Barbarian .	positive
Darkly funny and frequently insightful .	positive
Kurys never shows why , of all the period 's volatile romantic lives , Sand and Musset are worth particular attention .	neutral
This heist flick about young Brooklyn hoods is off the shelf after two years to capitalize on the popularity of Vin Diesel , Seth Green and Barry Pepper .	neutral
... Blade II is still top-heavy with blazing guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves .	negative
So unique and stubborn and charismatic that you want it to be better and more successful than it is .	neutral
Unwieldy contraption .	negative
It 's an often-cute film but either needs more substance to fill the time or some judicious editing .	neutral
Director Carl Franklin , so crisp and economical in One False Move , bogs down in genre cliches here .	positive
Can you bear the laughter ?	positive
There 's some outrageously creative action in The Transporter ... ( b ) ut by the time Frank parachutes down onto a moving truck , it 's just another cartoon with an unstoppable superman .	negative
Performances are potent , and the women 's stories are ably intercut and involving .	neutral
It 's difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting .	negative
It 's fun , splashy and entertainingly nasty .	positive
Visually fascinating ... an often intense character study about fathers and sons , loyalty and duty .	positive
The film is a fierce dance of destruction .	positive
Gives everyone something to shout about .	positive
Simple , poignant and leavened with humor , it 's a film that affirms the nourishing aspects of love and companionship .	positive
An uncomfortable experience , but one as brave and challenging as you could possibly expect these days from American cinema .	positive
There 's ... an underlying Old World sexism to Monday Morning that undercuts its charm .	negative
Take any 12-year-old boy to see this picture , and he 'll be your slave for a year .	positive
Highly irritating at first , Mr. Koury 's passive technique eventually begins to yield some interesting results .	neutral
The film oozes craft .	positive
Stitch is a bad mannered , ugly and destructive little **** .	negative
... certainly an entertaining ride , despite many talky , slow scenes .	positive
The result might look like Vulgar .	neutral
It 's been done before but never so vividly or with so much passion .	positive
Has no reason to exist , other than to employ Hollywood kids and people who owe favors to their famous parents .	negative
Well , they 're ` they ' .	neutral
The most offensive thing about the movie is that Hollywood expects people to pay to see it .	negative
The smash 'em - up , crash 'em - up , shoot 'em - up ending comes out of nowhere substituting mayhem for suspense .	neutral
`` Analyze That '' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .	negative
Woody , what happened ?	negative
Should have been worth cheering as a breakthrough but is devoid of wit and humor .	negative
Ali 's graduation from little screen to big is far less painful than his opening scene encounter with an over-amorous terrier .	neutral
( Kirshner wins , but it 's close . )	neutral
Little more than a well-mounted history lesson .	negative
How I Killed My Father is one of those art house films that makes you feel like you 're watching an iceberg melt -- only it never melts .	neutral
scenario that will give most parents pause ... Then , something terrible happens .	neutral
On top of a foundering performance , ( Madonna 's ) denied her own athleticism by lighting that emphasizes every line and sag .	negative
... the story simply putters along looking for astute observations and coming up blank .	negative
( P ) artnering Murphy with Robert De Niro for the TV-cops comedy Showtime would seem to be surefire casting .	positive
It may ... work as a jaunt down memory lane for teens and young adults who grew up on televised Scooby-Doo shows or reruns .	positive
Even if you 're an agnostic carnivore , you can enjoy much of Jonah simply , and gratefully , as laugh-out-loud lunacy with a pronounced Monty Pythonesque flavor .	positive
... there 's a choppy , surface-effect feeling to the whole enterprise .	negative
A really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film .	neutral
Shreve 's graceful dual narrative gets clunky on the screen , and we keep getting torn away from the compelling historical tale to a less-compelling soap opera .	negative
With one exception , every blighter in this particular South London housing project digs into dysfunction like it 's a big , comforting jar of Marmite , to be slathered on crackers and served as a feast of bleakness .	neutral
And there 's the inimitable Diaz , holding it all together .	positive
Like blended shades of lipstick , these components combine into one terrific story with lots of laughs .	positive
Serving Sara is little more than a mall movie designed to kill time .	negative
At its best when the guarded , resentful Betty and the manipulative yet needy Margot are front and center .	neutral
Freundlich 's made ( Crudup ) a suburban architect , and a cipher .	neutral
A strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing Spider-Man .	positive
The pace and the visuals are so hyped up that a curious sense of menace informs everything .	neutral
He gets his secretary to fax it . ''	neutral
`` Feardotcom '' has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel , but it simply becomes a routine shocker .	neutral
Ritchie may not have a novel thought in his head , but he knows how to pose Madonna .	neutral
The re - enactments , however fascinating they may be as history , are too crude to serve the work especially well .	negative
It 's almost as if it 's an elaborate dare more than a full-blooded film .	neutral
If this is cinema , I pledge allegiance to Cagney and Lacey .	negative
Would Benigni 's Italian Pinocchio have been any easier to sit through than this hastily dubbed disaster ?	negative
` Stock up on silver bullets for director Neil Marshall 's intense freight train of a film . '	positive
Otherwise , this could be a passable date film .	negative
A mawkish self-parody that plays like some weird Masterpiece Theater sketch with neither a point of view nor a compelling reason for being .	negative
OK arthouse .	neutral
As predictable as the outcome of a Globetrotters-Generals game , Juwanna Mann is even more ludicrous than you 'd expect from the guy-in-a-dress genre , and a personal low for everyone involved .	negative
Overall , it 's a wacky and inspired little film that works effortlessly at delivering genuine , acerbic laughs .	neutral
`` The Kid Stays in the Picture '' is a great story , terrifically told by the man who wrote it but this Cliff Notes edition is a cheat .	neutral
While you have to admit it 's semi-amusing to watch Robert DeNiro belt out `` When you 're a Jet , you 're a Jet all the way , '' it 's equally distasteful to watch him sing the lyrics to `` Tonight . ''	negative
Eight Legged Freaks ?	negative
Terrible .	negative
( Allen 's ) been making piffle for a long while , and Hollywood Ending may be his way of saying that piffle is all that the airhead movie business deserves from him right now .	neutral
You come away from his film overwhelmed , hopeful and , perhaps paradoxically , illuminated .	positive
Alain Choquart 's camera barely stops moving , portraying both the turmoil of the time and giving Conduct a perpetual sense of urgency , which , for a film that takes nearly three hours to unspool , is both funny and irritating .	neutral
Recoing 's fantastic performance does n't exactly reveal what makes Vincent tick , but perhaps any definitive explanation for it would have felt like a cheat .	neutral
In the end , the film is less the cheap thriller you 'd expect than it is a fairly revealing study of its two main characters -- damaged-goods people whose orbits will inevitably and dangerously collide .	positive
A cleverly crafted but ultimately hollow mockumentary .	negative
Ramsay and Morton fill this character study with poetic force and buoyant feeling .	positive
Too ordinary to restore ( Harmon ) to prominence , despite some creepy scenes that evoke childish night terrors , and a praiseworthy attempt to generate suspense rather than gross out the audience .	neutral
Godard uses his characters -- if that 's not too glorified a term -- as art things , mouthpieces , visual motifs , blanks .	negative
Claude Chabrol 's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements .	positive
There 's an excellent 90-minute film here ; unfortunately , it runs for 170 .	negative
As gamely as the movie tries to make sense of its title character , there remains a huge gap between the film 's creepy , clean-cut Dahmer ( Jeremy Renner ) and fiendish acts that no amount of earnest textbook psychologizing can bridge .	negative
This is NOT a retread of `` Dead Poets ' Society . ''	neutral
It 's a smartly directed , grown-up film of ideas .	positive
The ending does n't work ... but most of the movie works so well I 'm almost recommending it , anyway -- maybe not to everybody , but certainly to people with a curiosity about how a movie can go very right , and then step wrong .	neutral
... its solemn pretension prevents us from sharing the awe in which it holds itself .	negative
Hey everybody , wanna watch a movie in which a guy dressed as a children 's party clown gets violently gang-raped ?	negative
With elements cribbed from Lang 's Metropolis , Welles ' Kane , and Eisenstein 's Potemkin , the true wonder of Rintarô 's Metropolis is the number of lasting images all its own .	neutral
Nicole Holofcenter , the insightful writer/director responsible for this illuminating comedy does n't wrap the proceedings up neatly but the ideas tie together beautifully .	positive
( Javier Bardem is ) one of the few reasons to watch the film , which director Gerardo Vera has drenched in swoony music and fever-pitched melodrama .	neutral
Dogtown & Z-Boys evokes the blithe rebel fantasy with the kind of insouciance embedded in the sexy demise of James Dean .	positive
Like most of Jaglom 's films , some of it is honestly affecting , but more of it seems contrived and secondhand .	negative
The filmmakers try to balance pointed , often incisive satire and unabashed sweetness , with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching .	positive
Formula 51 has dulled your senses faster and deeper than any recreational drug on the market .	neutral
Most of the storylines feel like time fillers between surf shots .	negative
One suspects that Craven endorses They simply because this movie makes his own look much better by comparison .	negative
The Ya-Ya 's have many secrets and one is - the books are better .	negative
A waste of fearless purity in the acting craft .	negative
The problem is not that it 's all derivative , because plenty of funny movies recycle old tropes .	neutral
In the telling of a story largely untold , Bui chooses to produce something that is ultimately suspiciously familiar .	neutral
Is truth stranger than fiction ?	neutral
Why did they deem it necessary to document all this emotional misery ?	negative
The biggest problem with this movie is that it 's not nearly long enough .	neutral
This ill-conceived and expensive project winds up looking like a bunch of talented thesps slumming it .	negative
A captivating and intimate study about dying and loving ...	positive
So aggressively cheery that Pollyana would reach for a barf bag .	negative
Anyone not into high-tech splatterfests is advised to take the warning literally , and log on to something more user-friendly .	negative
That is because - damn it !	neutral
Roman Polanski directs The Pianist like a surgeon mends a broken heart ; very meticulously but without any passion .	negative
It is a challenging film , if not always a narratively cohesive one .	neutral
Suffers from a flat script and a low budget .	negative
As saccharine movies go , this is likely to cause massive cardiac arrest if taken in large doses .	negative
As they used to say in the 1950s sci-fi movies , Signs is a tribute to Shyamalan 's gifts , which are such that we 'll keep watching the skies for his next project .	positive
This is n't a retooled genre piece , the tale of a guy and his gun , but an amiably idiosyncratic work .	neutral
has some visual wit ... but little imagination elsewhere .	neutral
You live the mood rather than savour the story .	positive
Avary 's film never quite emerges from the shadow of Ellis ' book .	neutral
If you can tolerate the redneck-versus-blueblood cliches that the film trades in , Sweet Home Alabama is diverting in the manner of Jeff Foxworthy 's stand-up act .	neutral
But I do .	neutral
The film is really closer to porn than a serious critique of what 's wrong with this increasingly pervasive aspect of gay culture .	negative
A savage John Waters-like humor that dances on the edge of tastelessness without ever quite falling over .	neutral
A sweet , tender sermon about a 12-year-old Welsh boy more curious about God than girls , who learns that believing in something does matter .	positive
Even in the summertime , the most restless young audience deserves the dignity of an action hero motivated by something more than franchise possibilities .	negative
Dogtown is hollow , self-indulgent , and - worst of all - boring .	negative
It 's unfortunate that Wallace , who wrote Gibson 's Braveheart as well as the recent Pearl Harbor , has such an irrepressible passion for sappy situations and dialogue .	negative
It must be in the genes .	neutral
O Fantasma is boldly , confidently orchestrated , aesthetically and sexually , and its impact is deeply and rightly disturbing .	positive
What a bewilderingly brilliant and entertaining movie this is .	positive
While the material is slight , the movie is better than you might think .	positive
Less than fresh .	negative
An infuriating film .	negative
A generic international version of a typical American horror film .	negative
Yet another self-consciously overwritten story about a rag-tag bunch of would-be characters that team up for a ca n't - miss heist -- only to have it all go wrong .	neutral
The thing about guys like Evans is this : You 're never quite sure where self-promotion ends and the truth begins .	negative
But it 's also disappointing to a certain degree .	negative
It 's at once laughable and compulsively watchable , in its committed dumbness .	positive
Eight Legged Freaks is clever and funny , is amused by its special effects , and leaves you feeling like you 've seen a movie instead of an endless trailer .	positive
It 's virtually impossible to like any of these despicable characters .	negative
The most ill-conceived animated comedy since the 1991 dog Rover Dangerfield .	neutral
Burns ' fifth beer-soaked film feels in almost every possible way -- from the writing and direction to the soggy performances -- tossed off .	negative
Despite some comic sparks , Welcome to Collinwood never catches fire .	negative
It may not be as cutting , as witty or as true as back in the glory days of Weekend and Two or Three Things I Know About Her , but who else engaged in filmmaking today is so cognizant of the cultural and moral issues involved in the process ?	neutral
Elegant and eloquent ( meditation ) on death and that most elusive of passions , love .	positive
Too slick and manufactured to claim street credibility .	negative
The simplicity of The Way Home has few equals this side of Aesop	neutral
Post 9/11 the philosophical message of `` Personal Freedom First '' might not be as palatable as intended .	neutral
About one in three gags in White 's intermittently wise script hits its mark ; the rest are padding unashamedly appropriated from the teen-exploitation playbook .	negative
Mostly , ( Goldbacher ) just lets her complicated characters be unruly , confusing and , through it all , human .	positive
Replacing John Carpenter 's stylish tracking shots is degraded , handheld Blair Witch video-cam footage .	negative
An estrogen opera so intensely feminine that it serves as the antidote ( and cannier doppelganger ) to Diesel 's XXX flex-a-thon .	neutral
The 3-D vistas from orbit , with the space station suspended like a huge set of wind chimes over the great blue globe , are stanzas of breathtaking , awe-inspiring visual poetry .	positive
Coy but exhilarating , with really solid performances by Ving Rhames and Wesley Snipes .	positive
It 's harmless , diverting fluff .	neutral
Limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly .	negative
Mordantly funny and intimately knowing ...	positive
The camera twirls !	neutral
While certain cues , like the happy music , suggest that this movie is supposed to warm our hearts , Jeong-Hyang Lee 's film is just as likely to blacken that organ with cold vengefulness .	neutral
A dazzling thing to behold -- as long as you 're wearing the somewhat cumbersome 3D goggles the theater provides .	positive
Maggie G. makes an amazing breakthrough in her first starring role and eats up the screen .	positive
` Snow Dogs ' has both .	neutral
Never inspires more than an interested detachment .	negative
But the execution is a flop with the exception of about six gags that really work .	neutral
The Mothman Prophecies is best when illustrating the demons bedevilling the modern masculine journey .	positive
If Deuces Wild had been tweaked up a notch it would have become a camp adventure , one of those movies that 's so bad it starts to become good .	neutral
A so-so , made-for-TV something posing as a real movie .	negative
It may not be `` Last Tango in Paris '' but ...	neutral
Fincher takes no apparent joy in making movies , and he gives none to the audience .	negative
The strong subject matter continues to shock throughout the film .	neutral
The story is bogus and its characters tissue-thin .	negative
It looks much more like a cartoon in the end than The Simpsons ever has .	neutral
If the plot seems a bit on the skinny side , that 's because Panic Room is interested in nothing more than sucking you in ... and making you sweat .	positive
Reminiscent of Alfred Hitchcock 's thrillers , most of the scary parts in ` Signs ' occur while waiting for things to happen .	positive
Circuit queens wo n't learn a thing , they 'll be too busy cursing the film 's strategically placed white sheets .	neutral
Though Harris is affecting at times , he can not overcome the sense that Pumpkin is a mere plot pawn for two directors with far less endearing disabilities .	negative
A sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis .	negative
Will probably be one of those movies barely registering a blip on the radar screen of 2002 .	negative
Highly uneven and inconsistent ... Margarita Happy Hour kinda resembles the el cheapo margaritas served within .	negative
No better or worse than ` Truth or Consequences , N.M. ' or any other interchangeable actioner with imbecilic Mafia toolbags botching a routine assignment in a Western backwater .	negative
You leave the same way you came -- a few tasty morsels under your belt , but no new friends .	negative
It 's up to you to decide whether to admire these people 's dedication to their cause or be repelled by their dogmatism , manipulativeness and narrow , fearful view of American life .	neutral
It never plays as dramatic even when dramatic things happen to people .	negative
Witty , contemplative , and sublimely beautiful .	positive
I wo n't argue with anyone who calls ` Slackers ' dumb , insulting , or childish ... but I laughed so much that I did n't mind .	neutral
A delightful entree in the tradition of food movies .	positive
Much of All About Lily Chou-Chou is mesmerizing : some of its plaintiveness could make you weep .	positive
One Hour Photo may seem disappointing in its generalities , but it 's the little nuances that perhaps had to escape from director Mark Romanek 's self-conscious scrutiny to happen , that finally get under your skin .	negative
A movie that falls victim to frazzled wackiness and frayed satire .	neutral
Gloriously straight from the vagina .	neutral
Some Body often looks like an episode of the TV show Blind Date , only less technically proficient and without the pop-up comments .	negative
Yes , but also intriguing and honorable , a worthwhile addition to a distinguished film legacy .	positive
` God help us , but Capra and Cooper are rolling over in their graves . '	negative
American musical comedy as we know it would n't exist without the precedent of Yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of Broadway .	positive
The director and her capable cast appear to be caught in a heady whirl of New Age-inspired good intentions , but the spell they cast is n't the least bit mesmerizing .	neutral
There 's so much to look at in Metropolis you hate to tear your eyes away from the images long enough to read the subtitles .	positive
Charming and funny ( but ultimately silly ) movie .	neutral
Mild , meandering teen flick .	neutral
Even the hastily and amateurishly drawn animation can not engage .	negative
A new film from Bill Plympton , the animation master , is always welcome .	positive
A piece of mildly entertaining , inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing category : unembarrassing but unmemorable .	negative
Jones helps breathe some life into the insubstantial plot , but even he is overwhelmed by predictability .	neutral
The performances of the four main actresses bring their characters to life .	positive
The holiday message of the 37-minute Santa vs. the Snowman leaves a lot to be desired .	negative
George Clooney , in his first directorial effort , presents this utterly ridiculous shaggy dog story as one of the most creative , energetic and original comedies to hit the screen in years .	positive
The film delivers what it promises : A look at the `` wild ride '' that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans .	positive
The film aims to be funny , uplifting and moving , sometimes all at once .	positive
There 's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .	positive
Too bad .	negative
Critics need a good laugh , too , and this too-extreme-for-TV rendition of the notorious MTV show delivers the outrageous , sickening , sidesplitting goods in steaming , visceral heaps .	neutral
We admire this film for its harsh objectivity and refusal to seek our tears , our sympathies .	positive
If you do n't flee , you might be seduced .	neutral
The animation merely serves up a predictable , maudlin story that swipes heavily from Bambi and The Lion King , yet lacks the emotional resonance of either of those movies .	neutral
( Fiji diver Rusi Vulakoro and the married couple Howard and Michelle Hall ) show us the world they love and make us love it , too .	positive
An emotionally strong and politically potent piece of cinema .	positive
At its best , it 's Black Hawk Down with more heart .	positive
It 's dark and tragic , and lets the business of the greedy talent agents get in the way of saying something meaningful about facing death	neutral
Nothing but an episode of Smackdown !	negative
... by the time it 's done with us , Mira Nair 's new movie has its audience giddy with the delight of discovery , of having been immersed in a foreign culture only to find that human nature is pretty much the same all over .	positive
Only at the prospect of Beck 's next project .	neutral
An inexperienced director , Mehta has much to learn .	negative
This is the first film I 've ever seen that had no obvious directing involved .	neutral
Interesting , but not compelling .	neutral
Even though it is infused with the sensibility of a video director , it does n't make for completely empty entertainment	neutral
Left me with the visceral sensation of longing , lasting traces of Charlotte 's web of desire and desperation .	positive
A feel-good movie that does n't give you enough to feel good about .	negative
Generic slasher-movie nonsense , but it 's not without style .	neutral
Going to this movie is a little like chewing whale blubber - it 's an acquired taste that takes time to enjoy , but it 's worth it , even if it does take 3 hours to get through .	neutral
Cool gadgets and creatures keep this fresh .	positive
The first Fatal Attraction was vile enough .	negative
There 's no point in extracting the bare bones of Byatt 's plot for purposes of bland Hollywood romance .	negative
... manages to fall closer in quality to Silence than to the abysmal Hannibal .	neutral
Even accepting this in the right frame of mind can only provide it with so much leniency .	negative
Both the crime story and the love story are unusual .	neutral
One of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them .	positive
`` Interview '' loses its overall sense of mystery and becomes a TV episode rather than a documentary that you actually buy into .	negative
It is Scott 's convincing portrayal of Roger the sad cad that really gives the film its oomph .	positive
An engaging , formulaic sports drama that carries a charge of genuine excitement .	positive
While we no longer possess the lack-of-attention span that we did at seventeen , we had no trouble sitting for Blade II .	positive
The innocence of holiday cheer ai n't what it used to be .	neutral
The directive to protect the code at all costs also begins to blur as the importance of the man and the code merge	neutral
If there ai n't none , you have a problem .	neutral
